grid_id,mean,std,min,max,range,q05,q25,q50,q75,q95,n_frames
10352,6.3329237807027345,4.528620181851005,0.0,15.24737145359104,15.24737145359104,0.48101722307054395,3.472052407252254,4.966614458017942,9.879898977798252,13.612332352360244,12
10353,8.826825259588613,5.577803408831532,0.0,21.407001361856324,21.407001361856324,1.9550868839161675,4.648224044906245,8.697732889102832,10.7699981956378,18.29146520623625,12
10354,8.299139060829068,4.82187088561566,1.0,18.37646317289562,17.37646317289562,2.3870158577793807,5.624051620168362,7.314633997055948,9.708627681904938,17.039190216598772,12
10355,8.237201447279752,4.851685329268571,0.0,18.152174376048634,18.152174376048634,1.777875566673642,4.901306791000983,7.927884437740196,10.818419986328722,15.815819630661748,12
10356,9.653239739221782,6.841955399872121,0.0,20.690009508492224,20.690009508492224,0.3270319566257484,4.693943110146719,8.22544367237126,14.549883750343186,20.17208582146384,12
10357,6.9967992204018765,3.847218672337858,0.0,13.378324611649331,13.378324611649331,1.5687203304280266,5.143587341757579,6.524202685292319,9.15379283777657,13.076475378698117,12
10358,6.73790396633547,4.8641092178820955,1.0,17.2903835391925,16.2903835391925,1.332237098567723,3.785921696152963,4.7982456085645,9.287087321038856,15.555692011325556,12
10359,6.406349891850886,4.129750915014132,0.0,13.259701514940337,13.259701514940337,0.2182676446456276,3.4168504780713698,6.242788163653114,10.127969679849484,12.537627975435262,12
10360,7.6489832771703625,4.022268089380355,1.0,15.519402227838487,14.519402227838487,2.0375846808446334,5.118465570822186,6.666970209451042,10.907265255939187,13.846062194613708,12
10361,7.311012847707743,5.482235630150393,0.0,20.045347921726634,20.045347921726634,1.6694582276138028,3.59769766939739,5.514063807773629,9.467973753400106,16.974445652295465,12
10362,7.663812286602611,5.446833667374018,0.8535533905932741,18.63768310451981,17.784129713926536,0.9340990257669733,2.3525801553157066,7.334367847334175,11.291233930077414,16.52864819630587,12
10363,6.103431245377336,4.392753513103356,0.0,16.939044382854036,16.939044382854036,1.4481569880039926,3.267399763390605,5.12255815811842,7.897950038634412,14.010748535611803,12
10364,7.998067403410803,5.993221419219545,0.353553390593274,17.444204737963847,17.090651347370574,0.7090990257669734,3.8481699403869594,5.353941617935387,13.858907324327394,17.418433187425354,12
10365,6.150812272386086,4.2424031136566045,0.0,14.178629666728934,14.178629666728934,0.20601722307054385,3.8588985909188565,4.85152280041966,9.832257472848507,12.558972332004695,12
10366,6.946956347398245,4.808732417839471,1.7461096164998222,16.8429290080537,15.096819391553879,1.88574932742492,2.2362071024441956,6.002075909886351,9.52951490570713,15.284768678130117,12
10367,7.235212605204286,4.3119708471720415,0.0,15.554426684974864,15.554426684974864,1.2948770858376393,4.132352588013741,6.996480423678195,10.139121082519402,14.2583227918881,12
10368,11.583193363583144,6.861551295603145,0.0,25.048857511567107,25.048857511567107,2.102956030305485,7.384195290516073,11.237258612058941,15.254981265339342,22.70541059788308,12
10369,7.868914731571816,5.9518669798901405,0.0,21.644943826428555,21.644943826428555,0.4899942949771867,3.013239632845459,7.301878447508214,10.919345988502238,17.670214810546334,12
10370,7.997196388468589,5.071429791682821,2.0,18.93475837377635,16.93475837377635,2.2398449274815317,5.1466181530696655,5.932800836430099,9.958539474335014,17.38987200740259,12
10371,7.826934301460267,5.985415659226868,0.0,19.64420688860863,19.64420688860863,1.5943453714005136,3.289491941896029,5.514528232452612,11.652746662480235,17.8324302425814,12
